REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam
1_Snai1_GM.nodup_peak_273_lociStitched	chr11	74493487	74493573	1	87	9.331	5.2976
1_Snai1_GM.nodup_peak_1804_lociStitched	chrX	151420464	151420550	1	87	0.0	6.8886
1_Snai1_GM.nodup_peak_1484_lociStitched	chr7	76140082	76140168	1	87	0.0	4.9708
1_Snai1_GM.nodup_peak_1507_lociStitched	chr7	108461620	108461706	1	87	0.0	6.7424
1_Snai1_GM.nodup_peak_1145_lociStitched	chr3	128472293	128472379	1	87	0.0	5.1514
1_Snai1_GM.nodup_peak_1264_lociStitched	chr5	19181110	19181196	1	87	0.0	7.7228
1_Snai1_GM.nodup_peak_242_lociStitched	chr11	9240127	9240213	1	87	8.6258	4.0936
1_Snai1_GM.nodup_peak_1310_lociStitched	chr5	81948224	81948310	1	87	3.0272	12.0486
1_Snai1_GM.nodup_peak_943_lociStitched	chr2	44326471	44326557	1	87	0.0	13.5622
1_Snai1_GM.nodup_peak_1202_lociStitched	chr4	76639817	76639903	1	87	0.0	8.4968
1_Snai1_GM.nodup_peak_924_lociStitched	chr2	25960012	25960098	1	87	0.0	17.4322
1_Snai1_GM.nodup_peak_1377_lociStitched	chr6	27725395	27725481	1	87	0.0	1.9694
1_Snai1_GM.nodup_peak_1001_lociStitched	chr2	110472788	110472874	1	87	0.0	4.6956
1_Snai1_GM.nodup_peak_870_lociStitched	chr18	81784409	81784495	1	87	8.8494	4.6182
1_Snai1_GM.nodup_peak_385_lociStitched	chr12	96410859	96410945	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_368_lociStitched	chr12	78474846	78474932	1	87	0.0	1.9866
1_Snai1_GM.nodup_peak_112_lociStitched	chr1	126058096	126058182	1	87	0.0	4.644
1_Snai1_GM.nodup_peak_649_lociStitched	chr15	61353589	61353675	1	87	10.3802	11.137
1_Snai1_GM.nodup_peak_860_lociStitched	chr18	74608253	74608339	1	87	0.0	7.0692
1_Snai1_GM.nodup_peak_119_lociStitched	chr1	144019077	144019163	1	87	5.461	8.557
1_Snai1_GM.nodup_peak_1369_lociStitched	chr6	16505416	16505502	1	87	7.2928	11.5584
1_Snai1_GM.nodup_peak_981_lociStitched	chr2	93032075	93032161	1	87	21.629	9.1418
1_Snai1_GM.nodup_peak_1051_lociStitched	chr2	158977678	158977764	1	87	0.0	3.2078
1_Snai1_GM.nodup_peak_1069_lociStitched	chr2	180938500	180938586	1	87	4.8074	4.1624
1_Snai1_GM.nodup_peak_935_lociStitched	chr2	37694027	37694113	1	87	4.8074	6.3984
1_Snai1_GM.nodup_peak_462_lociStitched	chr13	99831452	99831538	1	87	0.0	4.214
1_Snai1_GM.nodup_peak_1136_lociStitched	chr3	114970269	114970355	1	87	0.0	3.5346
1_Snai1_GM.nodup_peak_476_lociStitched	chr13	112823967	112824053	1	87	17.8966	5.7878
1_Snai1_GM.nodup_peak_113_lociStitched	chr1	126160551	126160637	1	87	0.0	2.8466
1_Snai1_GM.nodup_peak_727_lociStitched	chr16	65334953	65335039	1	87	0.0	4.7644
1_Snai1_GM.nodup_peak_1582_lociStitched	chr8	89517747	89517833	1	87	0.0	8.2044
1_Snai1_GM.nodup_peak_950_lociStitched	chr2	56516282	56516368	1	87	0.0	7.8002
1_Snai1_GM.nodup_peak_1431_lociStitched	chr6	105062077	105062163	1	87	0.0	4.4548
1_Snai1_GM.nodup_peak_1569_lociStitched	chr8	79729916	79730002	1	87	13.1236	12.212
1_Snai1_GM.nodup_peak_1758_lociStitched	chrX	63405762	63405848	1	87	0.0	10.4748
1_Snai1_GM.nodup_peak_701_lociStitched	chr16	15539909	15539995	1	87	0.0	5.0654
1_Snai1_GM.nodup_peak_857_lociStitched	chr18	69766856	69766942	1	87	0.0	7.7142
1_Snai1_GM.nodup_peak_986_lociStitched	chr2	97726154	97726240	1	87	0.0	3.9818
1_Snai1_GM.nodup_peak_1706_lociStitched	chr9	88407757	88407843	1	87	9.8642	4.214
1_Snai1_GM.nodup_peak_853_lociStitched	chr18	66305747	66305833	1	87	1.7544	6.2522
1_Snai1_GM.nodup_peak_1025_lociStitched	chr2	136797909	136797995	1	87	0.0	11.5154
1_Snai1_GM.nodup_peak_101_lociStitched	chr1	109190872	109190958	1	87	0.0	3.354
1_Snai1_GM.nodup_peak_106_lociStitched	chr1	121065183	121065269	1	87	0.0	8.4452
1_Snai1_GM.nodup_peak_1707_lociStitched	chr9	91348704	91348790	1	87	0.0	8.0496
1_Snai1_GM.nodup_peak_625_lociStitched	chr15	23506669	23506755	1	87	0.0	22.1966
1_Snai1_GM.nodup_peak_906_lociStitched	chr2	5361394	5361480	1	87	0.0	3.2852
1_Snai1_GM.nodup_peak_146_lociStitched	chr1	179969793	179969879	1	87	3.1648	10.0276
1_Snai1_GM.nodup_peak_1421_lociStitched	chr6	88977154	88977240	1	87	9.6664	1.6856
1_Snai1_GM.nodup_peak_1130_lociStitched	chr3	106786563	106786649	1	87	0.0	10.7758
1_Snai1_GM.nodup_peak_466_lociStitched	chr13	101449479	101449565	1	87	0.0	5.1944
1_Snai1_GM.nodup_peak_817_lociStitched	chr18	18595607	18595693	1	87	0.0	2.3306
1_Snai1_GM.nodup_peak_1380_lociStitched	chr6	35121760	35121846	1	87	10.8876	3.6292
1_Snai1_GM.nodup_peak_269_lociStitched	chr11	65408813	65408899	1	87	0.0	7.6368
1_Snai1_GM.nodup_peak_936_lociStitched	chr2	38068018	38068104	1	87	4.8074	8.5742
1_Snai1_GM.nodup_peak_470_lociStitched	chr13	105107258	105107344	1	87	4.8074	11.4896
1_Snai1_GM.nodup_peak_54_lociStitched	chr1	51593019	51593105	1	87	1.806	13.072
1_Snai1_GM.nodup_peak_1035_lociStitched	chr2	144322377	144322463	1	87	0.731	6.7252
1_Snai1_GM.nodup_peak_525_lociStitched	chr14	49413963	49414049	1	87	0.0	2.0726
1_Snai1_GM.nodup_peak_712_lociStitched	chr16	43056975	43057061	1	87	0.0	6.7424
1_Snai1_GM.nodup_peak_1386_lociStitched	chr6	38289237	38289323	1	87	1.333	11.1198
1_Snai1_GM.nodup_peak_868_lociStitched	chr18	79961947	79962033	1	87	0.0	5.418
1_Snai1_GM.nodup_peak_1019_lociStitched	chr2	131370855	131370941	1	87	0.0	1.0148
1_Snai1_GM.nodup_peak_372_lociStitched	chr12	84516712	84516798	1	87	0.0	0.1376
1_Snai1_GM.nodup_peak_218_lociStitched	chr10	102600554	102600640	1	87	0.0	7.009
1_Snai1_GM.nodup_peak_177_lociStitched	chr10	39255918	39256004	1	87	7.2068	17.9912
1_Snai1_GM.nodup_peak_1689_lociStitched	chr9	68484985	68485071	1	87	5.6588	6.235
1_Snai1_GM.nodup_peak_1258_lociStitched	chr5	5177224	5177310	1	87	0.0	10.5694
1_Snai1_GM.nodup_peak_577_lociStitched	chr14	86544277	86544363	1	87	10.492	5.5728
1_Snai1_GM.nodup_peak_1311_lociStitched	chr5	82886550	82886636	1	87	0.0	2.2102
1_Snai1_GM.nodup_peak_1165_lociStitched	chr3	155893655	155893741	1	87	0.0	4.1968
1_Snai1_GM.nodup_peak_724_lociStitched	chr16	60911512	60911598	1	87	0.0	1.1094
1_Snai1_GM.nodup_peak_1703_lociStitched	chr9	87429020	87429106	1	87	4.7472	5.9168
1_Snai1_GM.nodup_peak_483_lociStitched	chr13	119115681	119115767	1	87	0.0	14.1384
1_Snai1_GM.nodup_peak_1223_lociStitched	chr4	120184738	120184824	1	87	5.375	9.0472
1_Snai1_GM.nodup_peak_1780_lociStitched	chrX	100786087	100786173	1	87	0.0	5.9082
1_Snai1_GM.nodup_peak_353_lociStitched	chr12	58411558	58411644	1	87	0.0	10.7328
1_Snai1_GM.nodup_peak_626_lociStitched	chr15	23838634	23838720	1	87	0.0	3.9044
1_Snai1_GM.nodup_peak_1120_lociStitched	chr3	93528006	93528092	1	87	1.6942	6.3726
1_Snai1_GM.nodup_peak_1063_lociStitched	chr2	174952391	174952477	1	87	0.0	8.557
1_Snai1_GM.nodup_peak_985_lociStitched	chr2	97607625	97607711	1	87	0.0	7.8776
1_Snai1_GM.nodup_peak_1682_lociStitched	chr9	63012812	63012898	1	87	0.0	10.5522
1_Snai1_GM.nodup_peak_896_lociStitched	chr19	44969935	44970021	1	87	0.0	5.4868
1_Snai1_GM.nodup_peak_633_lociStitched	chr15	33034192	33034278	1	87	8.1184	14.7318
1_Snai1_GM.nodup_peak_558_lociStitched	chr14	72536018	72536104	1	87	9.3912	7.1036
